First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Ashe,Bowman,http://ufcstats.com/fighter-details/8a0a35e7c74bebcc,The Archer,9,11,0,"5' 9""",155 lbs.,--,,"Nov 17, 1976",2.43,42%,4.86,57%,0.00,0%,0%,0.0
Anvar,Boynazarov,http://ufcstats.com/fighter-details/4a191f4ea2fce7fc,The Uzbek,3,1,0,"5' 9""",145 lbs.,--,Orthodox,"Jan 10, 1989",0.00,0%,7.83,29%,0.00,0%,0%,0.0
Colley,Bradford,http://ufcstats.com/fighter-details/1433786ac76cf777,,0,1,0,"5' 7""",145 lbs.,--,,--,0.43,25%,1.73,50%,19.42,50%,100%,0.0
Kyle,Bradley,http://ufcstats.com/fighter-details/a6959da32f0e6b5d,,19,12,0 (1 NC),"5' 9""",155 lbs.,"71""",Orthodox,"Aug 19, 1982",1.99,40%,3.45,58%,0.65,50%,40%,0.0
Paul,Bradley,http://ufcstats.com/fighter-details/c7011de4765d2497,The Gentleman,23,8,0 (2 NC),"5' 9""",170 lbs.,--,Orthodox,"Jun 13, 1983",2.26,32%,4.13,56%,1.12,16%,100%,0.0
Sean,Brady,http://ufcstats.com/fighter-details/45f7cb591c3ab00b,,18,1,0,"5' 10""",170 lbs.,"72""",Orthodox,"Nov 23, 1992",4.00,55%,2.94,59%,3.62,54%,86%,0.9
Ebenezer Fontes,Braga,http://ufcstats.com/fighter-details/dc950d59dc590aca,Pitbull,13,7,2,"6' 0""",199 lbs.,--,Orthodox,"Apr 14, 1969",2.42,50%,0.42,71%,0.00,0%,90%,0.6
Ramiz,Brahimaj,http://ufcstats.com/fighter-details/3d074044a33825e7,,12,5,0,"5' 10""",170 lbs.,"72""",Orthodox,"Nov 17, 1992",2.26,44%,4.04,43%,1.51,35%,44%,1.5
Adam,Bramhald,http://ufcstats.com/fighter-details/3c99bd6cb5d835ef,Samurai,13,3,0,"5' 10""",135 lbs.,"70""",Orthodox,"Mar 24, 1994",7.65,45%,8.05,33%,0.00,0%,100%,0.0
Joe,Brammer,http://ufcstats.com/fighter-details/013da757877044a2,The South Side Strangler,7,3,1,"5' 8""",155 lbs.,--,Orthodox,"Aug 23, 1983",2.15,31%,2.80,56%,0.81,50%,50%,0.0
David,Branch,http://ufcstats.com/fighter-details/d2c55d1d2e67773b,,22,6,0,"6' 1""",185 lbs.,"78""",Orthodox,"Sep 26, 1981",1.66,39%,1.91,56%,2.55,32%,43%,0.0
Billy,Brand,http://ufcstats.com/fighter-details/edae6db2b3453632,,5,2,0,"5' 6""",135 lbs.,"65""",Orthodox,"Jul 03, 1996",2.86,25%,8.57,40%,0.00,0%,75%,0.0
Diego,Brandao,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7,DB,22,11,0,"5' 7""",145 lbs.,"64""",Orthodox,"May 27, 1987",2.94,47%,3.38,62%,3.21,68%,80%,0.6
Bruna,Brasil,http://ufcstats.com/fighter-details/7138a15258dabf20,,10,5,1,"5' 6""",125 lbs.,"65""",Orthodox,"Sep 07, 1993",2.77,59%,4.14,48%,1.55,66%,54%,0.0
Michael,Bravo,http://ufcstats.com/fighter-details/dc63542668295c23,,7,4,0,--,155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Martin,Bravo,http://ufcstats.com/fighter-details/9c44f290f5726d95,El Toro,11,3,0,"5' 8""",145 lbs.,"71""",Southpaw,"Sep 21, 1993",7.66,39%,5.72,51%,2.60,35%,85%,0.0
Roman,Bravo-Young,http://ufcstats.com/fighter-details/37ce890a4670b287,,0,1,0,--,205 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mike,Breeden,http://ufcstats.com/fighter-details/d80ee110748171ac,Money,11,6,0,"5' 10""",155 lbs.,"70""",Orthodox,"Apr 21, 1989",5.75,45%,7.28,42%,0.98,30%,67%,0.0
Tom,Breese,http://ufcstats.com/fighter-details/1588b787bda7b540,,12,3,0,"6' 3""",185 lbs.,"73""",Southpaw,"Sep 26, 1991",3.34,50%,2.81,60%,0.00,0%,70%,1.1
Elves,Brener,http://ufcstats.com/fighter-details/48a9a128784d53d1,,16,5,0,"5' 10""",155 lbs.,"72""",Orthodox,"Sep 27, 1997",3.99,47%,5.30,48%,1.23,23%,76%,0.0
Chris,Brennan,http://ufcstats.com/fighter-details/b19fc66613dc75b9,The Westside Strangler,21,13,1,"5' 8""",170 lbs.,--,Orthodox,"Oct 12, 1971",0.60,40%,0.97,50%,0.00,0%,25%,2.1
Charlie,Brenneman,http://ufcstats.com/fighter-details/98f6da59d765ec94,The Spaniard,19,8,0,"5' 10""",155 lbs.,"70""",Orthodox,"Feb 09, 1981",1.52,56%,1.55,46%,4.23,42%,72%,0.0
Robert,Breslin,http://ufcstats.com/fighter-details/e319d6697d41f3cf,The Bullet,3,9,0,"5' 11""",155 lbs.,--,,--,2.21,46%,3.50,66%,1.38,100%,50%,0.0
Mack,Brewer,http://ufcstats.com/fighter-details/106a925d947a0de9,,0,1,0,--,205 lbs.,--,,--,0.00,0%,6.67,36%,0.00,0%,0%,0.0
Marcos,Brigagao,http://ufcstats.com/fighter-details/11547e29f253fb89,Ironside,11,1,0,"6' 3""",205 lbs.,"76""",Southpaw,"Apr 01, 1996",3.07,43%,3.27,25%,0.00,0%,36%,0.0
Jason,Brilz,http://ufcstats.com/fighter-details/497ba5b12a4bfc47,Hitman,22,6,1,"5' 11""",205 lbs.,"71""",Orthodox,"Jul 07, 1975",2.66,40%,1.78,65%,2.37,25%,25%,1.3
Marcus,Brimage,http://ufcstats.com/fighter-details/81801f57bd0a7c41,The Bama Beast,7,7,0,"5' 4""",135 lbs.,"71""",Southpaw,"Apr 06, 1985",3.97,35%,3.64,56%,0.56,100%,80%,0.0
Aaron,Brink,http://ufcstats.com/fighter-details/cf1a88371c8cb690,,26,26,0 (2 NC),"6' 3""",205 lbs.,--,Orthodox,"Nov 12, 1974",3.49,42%,5.71,57%,0.00,0%,0%,0.0
Henry,Briones,http://ufcstats.com/fighter-details/01fcef7e3d051722,Bure,16,8,1,"5' 8""",135 lbs.,"69""",Orthodox,"Oct 22, 1980",3.47,42%,4.68,53%,0.00,0%,52%,0.6
Marcelo,Brito,http://ufcstats.com/fighter-details/3a97fda0de6f1fa4,Jungle Boy,13,8,0,"6' 1""",170 lbs.,--,Orthodox,"Nov 27, 1977",0.60,20%,3.53,55%,0.00,0%,50%,0.0
Joanderson,Brito,http://ufcstats.com/fighter-details/791c8437b341fba5,Tubarao,17,5,1,"5' 8""",145 lbs.,"72""",Orthodox,"Feb 11, 1995",2.48,50%,2.49,42%,2.49,68%,56%,1.0
Kaik,Brito,http://ufcstats.com/fighter-details/b07f14fc0e53f8bd,,16,5,0,"5' 11""",170 lbs.,"72""",Orthodox,"Mar 26, 1997",2.80,38%,3.87,55%,0.00,0%,55%,2.0
Icaro,Brito,http://ufcstats.com/fighter-details/06dd61c8d545c63f,,7,1,0,--,145 lbs.,--,,"Mar 09, 1999",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Antwain,Britt,http://ufcstats.com/fighter-details/2833f50b20e96e52,The Juggernaut,11,6,0,"6' 1""",205 lbs.,"77""",,"May 09, 1978",1.46,39%,2.81,44%,1.56,40%,50%,0.0
Drew,Brokenshire,http://ufcstats.com/fighter-details/aa571d75f80fde7d,,16,6,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mike,Bronzoulis,http://ufcstats.com/fighter-details/df3c39573d01f55b,The Greek,18,9,1,"6' 0""",155 lbs.,--,,"Jan 05, 1979",1.13,34%,2.54,37%,0.00,0%,33%,0.0
Jonathan,Brookins,http://ufcstats.com/fighter-details/b0a6124751a56bc4,,16,10,0,"6' 0""",145 lbs.,"74""",Southpaw,"Aug 13, 1985",2.69,39%,3.63,56%,1.94,17%,80%,0.3
Will,Brooks,http://ufcstats.com/fighter-details/b6e6c3b1dcaae0a1,Ill,18,4,0,"5' 10""",155 lbs.,"72""",Orthodox,"Oct 08, 1986",4.26,59%,2.54,56%,2.08,51%,82%,0.3
Jarred,Brooks,http://ufcstats.com/fighter-details/81d9df19e255b8b6,The Monkey God,13,2,0,"5' 3""",125 lbs.,"62""",Switch,"May 02, 1993",2.12,46%,1.66,62%,4.54,57%,69%,0.6
Rob,Broughton,http://ufcstats.com/fighter-details/a7d687e6ecb30981,The Bear,16,7,1,"6' 2""",265 lbs.,"74""",Orthodox,"Mar 03, 1983",2.83,60%,2.54,51%,0.00,0%,26%,3.2
Lee,Brousseau,http://ufcstats.com/fighter-details/0974d8d4053a7237,Manimal,5,3,0,"6' 1""",205 lbs.,--,,"Oct 04, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Matt,Brown,http://ufcstats.com/fighter-details/31123249b0bbf52e,The Immortal,26,19,0,"6' 0""",170 lbs.,"75""",Orthodox,"Jan 10, 1981",3.76,55%,2.92,55%,1.68,46%,63%,1.3
Mike,Brown,http://ufcstats.com/fighter-details/e0b74df14f52cd15,,26,9,0,"5' 6""",145 lbs.,"70""",Orthodox,"Sep 08, 1975",2.98,44%,2.45,60%,3.23,40%,66%,0.6
Dominic,Brown,http://ufcstats.com/fighter-details/52b3ec072ad497a4,,16,23,0,"5' 11""",190 lbs.,--,,"Jun 04, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Todd,Brown,http://ufcstats.com/fighter-details/9b68bf67c5695185,Bulldog,16,4,0 (1 NC),"5' 11""",205 lbs.,--,Orthodox,"Dec 13, 1976",2.15,45%,3.85,48%,0.00,0%,50%,0.0
Terrell,Brown,http://ufcstats.com/fighter-details/85df85a4e276c90e,,3,1,0,--,185 lbs.,--,,"Apr 13, 1983",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Chris,Brown,http://ufcstats.com/fighter-details/9e2624ac992660c6,,10,1,0,--,170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Frederick,Brown,http://ufcstats.com/fighter-details/880c6b788266a3ef,,3,2,0,"6' 0""",235 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Randy,Brown,http://ufcstats.com/fighter-details/c6aee362c7a7d482,Rudeboy,20,6,0,"6' 3""",170 lbs.,"78""",Orthodox,"Jul 08, 1990",4.47,47%,3.26,54%,0.79,39%,73%,0.6
Damien,Brown,http://ufcstats.com/fighter-details/d024ed963e8bf7ea,Beatdown,17,12,0,"5' 10""",155 lbs.,"68""",Orthodox,"Dec 25, 1984",3.66,38%,4.86,50%,0.68,27%,53%,0.7
TJ,Brown,http://ufcstats.com/fighter-details/d31cbcdd7d69536d,Downtown,17,11,0,"5' 9""",145 lbs.,"72""",Switch,"May 22, 1990",3.37,44%,2.89,49%,3.41,57%,36%,1.3
Humberto,Brown Morrison,http://ufcstats.com/fighter-details/e9e7e1c8ff289e1b,,4,6,0,"5' 10""",145 lbs.,--,,"Nov 03, 1984",1.71,50%,2.19,62%,1.43,25%,0%,0.0
Travis,Browne,http://ufcstats.com/fighter-details/3236bf606fe9fa5b,Hapa,18,7,1,"6' 6""",255 lbs.,"79""",Orthodox,"Jul 17, 1982",2.93,41%,4.31,42%,1.21,68%,75%,0.2
Junie,Browning,http://ufcstats.com/fighter-details/d74cba8566291bfa,,5,6,0,"5' 9""",155 lbs.,--,Orthodox,"May 12, 1984",3.76,48%,1.76,66%,3.53,66%,0%,3.5
Jules,Bruchez,http://ufcstats.com/fighter-details/d1dcd4e96464a53d,,1,2,0,"6' 0""",205 lbs.,--,Southpaw,"Aug 16, 1977",0.69,50%,5.52,46%,0.00,0%,0%,0.0
Justin,Bruckmann,http://ufcstats.com/fighter-details/5f8e00c27b7e7410,Loaf,7,3,0,"5' 9""",170 lbs.,--,Orthodox,--,0.59,66%,5.91,16%,0.00,0%,33%,0.0
Cody,Brundage,http://ufcstats.com/fighter-details/f14f644d41ade29f,,11,6,0 (1 NC),"6' 0""",185 lbs.,"72""",Orthodox,"May 16, 1994",2.14,54%,2.98,42%,2.15,47%,68%,0.9
Steve,Bruno,http://ufcstats.com/fighter-details/2f3f12002564bb55,Hollywood,15,6,0,"5' 10""",170 lbs.,--,Orthodox,"Nov 03, 1981",0.96,52%,3.38,36%,1.94,25%,46%,0.4
Fernando,Bruno,http://ufcstats.com/fighter-details/b8c0f30ee9a98b69,Acougueiro,15,4,0,"5' 6""",145 lbs.,--,,"Feb 24, 1982",1.75,39%,1.78,48%,2.02,22%,56%,0.5
Derek,Brunson,http://ufcstats.com/fighter-details/b1a3e0aca758b322,The One,23,9,0,"6' 1""",185 lbs.,"77""",Southpaw,"Jan 04, 1984",3.51,47%,3.05,51%,3.14,33%,85%,0.6
Josh,Bryant,http://ufcstats.com/fighter-details/01f022fa494188e2,The Beast,15,4,0,"5' 10""",185 lbs.,--,Orthodox,"Apr 23, 1980",1.10,20%,6.10,43%,0.00,0%,0%,0.0
Dennis,Bryant,http://ufcstats.com/fighter-details/3b17353b8002c7d0,The Beard,5,2,0,"6' 0""",205 lbs.,--,Orthodox,"Oct 18, 1985",10.56,59%,10.56,13%,0.00,0%,0%,0.0
Robert,Bryczek,http://ufcstats.com/fighter-details/f96856f9d69fd7e4,,17,6,0,"6' 0""",185 lbs.,"75""",Orthodox,"Jul 04, 1990",2.13,24%,4.47,60%,0.00,0%,100%,0.0
Lukasz,Brzeski,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19,The Bull,9,6,1 (1 NC),"6' 4""",236 lbs.,"78""",Orthodox,"May 17, 1992",5.02,50%,3.68,54%,0.43,33%,36%,0.4
Justin,Buchholz,http://ufcstats.com/fighter-details/231926533134ec1f,,15,10,0,"6' 0""",155 lbs.,"73""",Orthodox,"Aug 22, 1983",2.35,26%,4.14,51%,0.00,0%,33%,0.8
Zak,Bucia,http://ufcstats.com/fighter-details/6bbb8dc6e128779e,,17,8,0,"5' 10""",170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Courtney,Buck,http://ufcstats.com/fighter-details/3feed7d02711d8b7,,12,11,0,"5' 10""",135 lbs.,--,Orthodox,"Mar 19, 1982",1.49,28%,3.24,54%,0.00,0%,33%,0.0
Joaquin,Buckley,http://ufcstats.com/fighter-details/b9437600497350f3,New Mansa,21,6,0,"5' 10""",170 lbs.,"76""",Southpaw,"Apr 27, 1994",4.22,37%,3.13,59%,1.78,45%,73%,0.1
Martin,Buday,http://ufcstats.com/fighter-details/8eb046f83e82bf26,Badys,15,2,0,"6' 4""",265 lbs.,"77""",Orthodox,"Nov 11, 1991",4.67,53%,5.00,55%,0.17,20%,100%,0.2
Julia,Budd,http://ufcstats.com/fighter-details/dcdc4503b9d49977,,10,2,0,"5' 7""",145 lbs.,"67""",,"Jul 04, 1983",2.42,74%,1.18,47%,3.60,57%,83%,0.0
Dylan,Budka,http://ufcstats.com/fighter-details/a817e238b2747404,The Mindless Hulk,7,5,0,"6' 0""",185 lbs.,"75""",Switch,"Jan 14, 2000",1.06,38%,1.80,42%,1.93,38%,76%,0.4
Mike,Budnik,http://ufcstats.com/fighter-details/b98209144b63ae26,,13,4,0,"5' 9""",145 lbs.,"68""",Orthodox,"Aug 08, 1974",0.65,52%,0.95,53%,0.00,0%,0%,3.4
Francisco,Bueno,http://ufcstats.com/fighter-details/a72d260b436924c4,,5,2,0,"5' 9""",225 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mayra,Bueno Silva,http://ufcstats.com/fighter-details/cc8c623cca88f54f,Sheetara,10,5,1 (1 NC),"5' 6""",125 lbs.,"66""",Orthodox,"Aug 22, 1991",3.83,58%,4.85,51%,0.57,29%,63%,1.5
Paul,Buentello,http://ufcstats.com/fighter-details/f0abbb6f3444dae7,The Headhunter,35,17,0,"6' 2""",245 lbs.,"77""",Orthodox,"Jan 16, 1974",3.29,45%,3.83,52%,0.19,33%,39%,0.4
Modestas,Bukauskas,http://ufcstats.com/fighter-details/476fe566d2df676e,The Baltic Gladiator,18,6,0,"6' 3""",205 lbs.,"78""",Switch,"Feb 10, 1994",3.26,42%,4.07,51%,0.31,66%,77%,0.2
Lee Kwan,Bum,http://ufcstats.com/fighter-details/c0342805a1948cbb,,0,1,0,"6' 2""",286 lbs.,--,Orthodox,--,0.71,14%,0.00,100%,0.00,0%,0%,0.0
Josh,Bumgarner,http://ufcstats.com/fighter-details/9900ab86a4c458bd,,6,4,0,"6' 1""",170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Shawn,Bunch,http://ufcstats.com/fighter-details/6e9af164ab91a229,Bunch the Great,7,3,0,"5' 5""",135 lbs.,--,,"Mar 19, 1983",0.00,0%,1.55,55%,0.00,0%,50%,0.0
Felipe,Bunes,http://ufcstats.com/fighter-details/53c10176e3bc7416,Felipinho,14,7,0,"5' 7""",125 lbs.,"69""",Orthodox,"Oct 29, 1989",4.49,53%,7.86,41%,2.59,25%,0%,2.6
Shane,Burgos,http://ufcstats.com/fighter-details/98d961097baaf308,Hurricane,15,3,0,"5' 11""",145 lbs.,"75""",Orthodox,"Mar 19, 1991",7.40,52%,6.78,56%,0.43,44%,91%,0.4
Joshua,Burkman,http://ufcstats.com/fighter-details/6da99156486ed6c2,The People's Warrior,28,16,0 (1 NC),"5' 10""",170 lbs.,"72""",Orthodox,"Apr 10, 1980",2.69,43%,3.13,51%,2.53,36%,72%,0.3
Justin,Burlinson,http://ufcstats.com/fighter-details/dadd80ef954e54ed,,6,1,0,"6' 1""",170 lbs.,"74""",Switch,"May 19, 1997",1.24,40%,3.09,61%,0.00,0%,100%,9.3
Mads,Burnell,http://ufcstats.com/fighter-details/69f01b25dfabaf6b,,9,3,0,"5' 8""",145 lbs.,"69""",Orthodox,"Mar 06, 1994",1.28,41%,2.71,51%,3.45,47%,22%,0.4
Mikey,Burnett,http://ufcstats.com/fighter-details/4c805f5f58a75df0,The Eastside Assassin,5,2,0,"5' 6""",170 lbs.,--,Orthodox,"Apr 12, 1974",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kevin,Burns,http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b,The Fire,12,7,0,"5' 10""",170 lbs.,"74""",Orthodox,"Mar 03, 1980",2.74,38%,4.30,52%,0.28,50%,47%,0.8
Gilbert,Burns,http://ufcstats.com/fighter-details/23024fdfc966410a,Durinho,22,9,0,"5' 10""",170 lbs.,"71""",Orthodox,"Jul 20, 1986",3.15,48%,3.64,52%,2.12,37%,53%,0.5
Josh,Burns,http://ufcstats.com/fighter-details/1e092415a7eeaf65,The Hammer,8,10,0,"6' 1""",244 lbs.,--,,"May 15, 1978",2.40,48%,5.73,32%,0.00,0%,100%,0.0
Herbert,Burns,http://ufcstats.com/fighter-details/4f140403000158b5,The Blaze,11,6,0,"5' 9""",145 lbs.,"73""",Orthodox,"Feb 02, 1988",1.86,36%,5.17,41%,2.94,34%,66%,1.8
Derrick,Burnsed,http://ufcstats.com/fighter-details/2213330f082f82d5,,1,0,3,--,155 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Nah-Shon,Burrell,http://ufcstats.com/fighter-details/2c64c035485906aa,The Rock n Rolla,15,7,0 (1 NC),"5' 11""",170 lbs.,--,Orthodox,"Feb 05, 1990",4.83,47%,3.45,56%,0.00,0%,52%,0.3
Martin,Buschkamp,http://ufcstats.com/fighter-details/8fc30d8cebb17116,,9,0,0 (1 NC),"5' 9""",145 lbs.,--,Orthodox,"Jan 06, 1991",0.00,0%,0.00,0%,0.00,0%,0%,0.0
George,Bush,http://ufcstats.com/fighter-details/f0c779dc2ca3816c,,5,2,0,"6' 1""",205 lbs.,--,,--,6.35,64%,2.31,55%,17.31,66%,0%,0.0
Bubba,Bush,http://ufcstats.com/fighter-details/132505067f08c54d,The Fightin' Texas Aggie,8,3,0 (1 NC),"6' 0""",185 lbs.,--,Orthodox,"Jul 24, 1985",0.63,55%,7.01,25%,2.82,50%,60%,0.0
Dakota,Bush,http://ufcstats.com/fighter-details/3033c1c080672475,,8,4,0,"5' 10""",155 lbs.,"73""",Orthodox,"Jun 09, 1994",2.77,38%,4.42,41%,2.40,33%,0%,0.0
Murilo,Bustamante,http://ufcstats.com/fighter-details/85d905f7c4f5a1af,,15,8,1,"6' 2""",183 lbs.,--,Orthodox,"Jul 30, 1966",1.33,32%,1.90,60%,2.46,33%,54%,1.2
Nick,Bustamante,http://ufcstats.com/fighter-details/51b1ca2a4b064101,,5,3,0,"5' 9""",170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Eduardo,Bustillos,http://ufcstats.com/fighter-details/f273f1b8df04c8a1,,5,3,0,"5' 8""",135 lbs.,--,,"Jun 02, 1987",2.61,59%,6.22,35%,0.00,0%,100%,0.0
Jason,Butcher,http://ufcstats.com/fighter-details/30e39145fec48d25,,10,2,0,"6' 3""",185 lbs.,--,,"Oct 23, 1984",1.82,40%,2.73,25%,13.64,50%,0%,0.0
Todd,Butler,http://ufcstats.com/fighter-details/3fed746acfd026dd,,1,4,0,"6' 1""",200 lbs.,--,Southpaw,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Goldman,Butler,http://ufcstats.com/fighter-details/e2d5072048b825b1,,1,4,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ian,Butler,http://ufcstats.com/fighter-details/6b8fd98eb52363d1,,3,3,0 (1 NC),"5' 8""",155 lbs.,--,,--,2.09,14%,6.69,36%,0.00,0%,50%,0.0
Raphael,Butler,http://ufcstats.com/fighter-details/f941505e35fb1eae,The Silencer,9,2,1,"6' 3""",261 lbs.,--,,"Jan 04, 1984",4.69,45%,0.94,91%,0.00,0%,100%,14.1
Jesse,Butler,http://ufcstats.com/fighter-details/a75a48bfe776b2c2,,12,6,0,"5' 10""",135 lbs.,"73""",Orthodox,"May 24, 1992",2.02,34%,4.62,39%,0.00,0%,0%,0.0
JP,Buys,http://ufcstats.com/fighter-details/0b362247806341e5,Young Savage,9,6,0,"5' 5""",135 lbs.,"67""",Orthodox,"Apr 30, 1996",1.88,39%,3.02,40%,1.55,25%,25%,2.3
Dennis,Buzukja,http://ufcstats.com/fighter-details/c4d039123e62f6a9,The Great,12,5,0,"5' 9""",145 lbs.,"70""",Switch,"Oct 01, 1997",4.21,43%,4.82,48%,0.63,27%,75%,0.2
Charles,Byrd,http://ufcstats.com/fighter-details/76ee3d666c648f6b,Kid Dynamite,10,7,0,"5' 10""",185 lbs.,"73""",Orthodox,"Oct 11, 1983",3.43,55%,2.63,55%,2.50,50%,40%,1.5
Steve,Byrnes,http://ufcstats.com/fighter-details/43612456979e5d5e,The Sergeant,6,1,0,"6' 0""",170 lbs.,--,Orthodox,--,1.20,51%,2.67,27%,3.00,60%,0%,4.0
Michael,Byrnes,http://ufcstats.com/fighter-details/87f0b37f153cf497,,5,3,0,"5' 11""",155 lbs.,--,,"Jul 17, 1990",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Yan,Cabral,http://ufcstats.com/fighter-details/7cdd3e5d3aa9cb39,,13,3,0,"5' 11""",155 lbs.,"73""",Orthodox,"May 13, 1983",2.02,47%,1.98,62%,2.89,35%,37%,1.2
Alvin,Cacdac,http://ufcstats.com/fighter-details/ce7871949b0ed2bf,,18,13,0,"5' 6""",125 lbs.,--,Orthodox,--,1.21,66%,0.61,0%,0.00,0%,0%,0.0
Alex,Caceres,http://ufcstats.com/fighter-details/7aa3d6964eff4877,Bruce Leeroy,21,15,0 (1 NC),"5' 10""",145 lbs.,"73""",Southpaw,"Jun 20, 1988",4.21,49%,3.09,62%,0.54,68%,64%,0.7
Vince,Cachero,http://ufcstats.com/fighter-details/ed2a8cc402173781,The Anomaly,7,4,0,"5' 6""",145 lbs.,"68""",Orthodox,"Nov 07, 1989",3.29,45%,6.51,43%,0.00,0%,18%,0.5
Priscila,Cachoeira,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac,Zombie Girl,13,6,0,"5' 7""",135 lbs.,"65""",Orthodox,"Aug 19, 1988",4.03,44%,7.15,43%,0.15,33%,65%,0.0
Travis,Calanoc,http://ufcstats.com/fighter-details/90d28fee0af74f2d,The Dark Knight,5,1,0,"5' 8""",145 lbs.,--,Orthodox,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ricky,Calatayud,http://ufcstats.com/fighter-details/800feaa25700a85f,,16,2,0,"5' 9""",125 lbs.,--,,"Oct 10, 1982",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Carlos,Calderon,http://ufcstats.com/fighter-details/7d4d7583df7eebf9,Chief,6,3,0 (1 NC),"5' 11""",145 lbs.,"71""",Southpaw,"Feb 10, 1996",4.85,42%,4.98,33%,3.93,33%,0%,0.0
Darrion,Caldwell,http://ufcstats.com/fighter-details/b7dc25ee40ee8334,The Wolf,10,1,0,"5' 10""",135 lbs.,--,,"Dec 19, 1987",0.85,34%,0.57,60%,3.41,66%,100%,0.8
Nicolle,Caliari,http://ufcstats.com/fighter-details/fc0a4053eb8a3a59,,8,3,0,"5' 3""",125 lbs.,"62""",Orthodox,"Nov 04, 1996",3.85,41%,5.57,55%,3.80,29%,0%,1.5
Taylor,Callens,http://ufcstats.com/fighter-details/53d471e9bf5f2fc8,,6,0,0,"5' 10""",155 lbs.,--,,"May 21, 1991",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Cynthia,Calvillo,http://ufcstats.com/fighter-details/98215d037be5bcb7,,9,6,1,"5' 4""",115 lbs.,"64""",Orthodox,"Jul 13, 1987",4.41,38%,4.12,64%,1.80,44%,77%,0.8
Joe,Camacho,http://ufcstats.com/fighter-details/dfb965c9824425db,,13,19,3,"5' 9""",155 lbs.,--,Orthodox,"Mar 10, 1972",0.31,17%,5.00,42%,0.00,0%,0%,0.0
Frank,Camacho,http://ufcstats.com/fighter-details/764342d39cdaa54a,The Crank,22,10,0,"5' 10""",155 lbs.,"73""",Orthodox,"May 18, 1989",6.56,46%,7.44,51%,1.11,31%,73%,0.0
Lucas,Camacho,http://ufcstats.com/fighter-details/71d25689f70e4036,,6,1,0,"6' 4""",265 lbs.,"80""",Orthodox,"Dec 15, 1992",4.08,38%,8.16,6%,0.00,0%,0%,0.0
Matheus,Camilo,http://ufcstats.com/fighter-details/72f890c5d421e705,Jaguar,9,3,0,"5' 10""",155 lbs.,"69""",Orthodox,"Jan 02, 2001",1.49,48%,1.38,55%,3.44,66%,0%,1.7
Fabricio,Camoes,http://ufcstats.com/fighter-details/7abe471b61725980,Morango,14,9,1,"5' 10""",155 lbs.,"71""",Orthodox,"Dec 23, 1978",1.29,33%,1.85,61%,2.34,32%,20%,1.5
Chris,Camozzi,http://ufcstats.com/fighter-details/6c2030e0a143a94b,,24,13,0,"6' 2""",185 lbs.,"75""",Orthodox,"Nov 20, 1986",3.57,44%,2.96,56%,0.27,19%,57%,0.5
Brian,Camozzi,http://ufcstats.com/fighter-details/1999ffb5cebc314f,Mantis,7,5,0,"6' 2""",170 lbs.,"78""",Orthodox,"Jun 24, 1991",3.15,26%,6.39,54%,0.00,0%,0%,0.7
Ricky,Camp,http://ufcstats.com/fighter-details/4a99978a0366bb29,2 Slick,11,4,0,"5' 7""",135 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Mike,Campbell,http://ufcstats.com/fighter-details/f5585e675af7afd4,The Beast,13,4,0,"5' 9""",155 lbs.,--,Southpaw,--,1.40,26%,1.40,63%,5.26,100%,0%,0.0
Thomas,Campbell,http://ufcstats.com/fighter-details/d060014a5a039829,,3,3,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
